Pleknaam	Historical Name	(GvH) Opmerking	(GvH) Wisselvorme	(GvH) Land	Province	(GvH) Kategorie	Description	latitude	longitude
Spitskop				RSA	Western Cape	Dorp	Kop	-31.1752777777778	18.4052777777778
Spitskop				RSA	Western Cape	Dorp	Kop	-31.0633333333333	18.7908333333333
Spitskop				RSA	Western Cape	Dorp	Kop	-31.8761111111111	18.9411111111111
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.0861111111111	19.3772222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.1588888888889	19.6780555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.3711111111111	19.9108333333333
Spitskop				RSA	Western Cape	Dorp	Kop	-31.6644444444444	19.0144444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.0147222222222	20.7419444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.6161111111111	20.9661111111111
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.05	21.2322222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.2958333333333	21.04
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.3875	21.5969444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.9583333333333	21.3588888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.7719444444444	21.4544444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.5927777777778	21.7280555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-31.7869444444444	21.9952777777778
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.6780555555556	22.2975
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.9783333333333	22.4797222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.9491666666667	22.4544444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.6536111111111	22.6325
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.6611111111111	22.8788888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.8130555555556	22.715
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.2411111111111	23.3166666666667
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.1411111111111	23.4030555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.2541666666667	23.1733333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.2938888888889	23.3375
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.2402777777778	23.9888888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.3233333333333	23.5727777777778
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.78	23.1658333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.1405555555556	24.2463888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.0330555555556	24.5202777777778
Spitskop				RSA	Free State	Dorp	Kop	-30.0366666666667	24.8258333333333
Spitskop				RSA	Free State	Dorp	Kop	-30.1194444444444	24.8986111111111
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.3569444444444	24.7947222222222
Spitskop				RSA	Free State	Dorp	Kop	-30.32	25.4258333333333
Spitskop				RSA	Free State	Dorp	Kop	-30.3352777777778	25.9269444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.5852777777778	25.4066666666667
Spitskop				RSA	Eastern Cape	Dorp	Kop	-30.8763888888889	25.5311111111111
Spitskop				RSA	Free State	Dorp	Kop	-30.2147222222222	26.4625
Spitskop				RSA	Free State	Dorp	Kop	-30.1677777777778	26.3208333333333
Spitskop				RSA	Free State	Dorp	Kop	-30.0444444444444	26.3483333333333
Spitskop				RSA	Free State	Dorp	Kop	-29.98	25.3644444444444
Spitskop				RSA	Free State	Dorp	Kop	-29.6472222222222	25.5855555555556
Spitskop				RSA	Free State	Dorp	Kop	-29.6397222222222	25.9497222222222
Spitskop				RSA	Free State	Dorp	Kop	-29.0969444444444	26.0213888888889
Spitskop				RSA	Free State	Dorp	Kop	-29.0927777777778	26.1566666666667
Spitskop				RSA	Free State	Dorp	Kop	-29.0616666666667	26.5122222222222
Spitskop				RSA	Free State	Dorp	Town	-29.035	26.7772222222222
Spitskop				RSA	Free State	Dorp	Kop	-29.4708333333333	26.6561111111111
Spitskop				RSA	Free State	Dorp	Kop	-29.6080555555556	26.3377777777778
Spitskop				RSA	Free State	Dorp	Kop	-29.1086111111111	27.5811111111111
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-29.1336111111111	29.8513888888889
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-29.6469444444444	30.5844444444444
Spitskop				RSA	Western Cape	Dorp	Kop	-30.8391666666667	18.3316666666667
Spitskop				RSA	Western Cape	Dorp	Kop	-30.6563888888889	18.5163888888889
Spitskop				RSA	Western Cape	Dorp	Kop	-30.8491666666667	18.5022222222222
Spitskop				RSA	Western Cape	Dorp	Kop	-30.8955555555556	18.6758333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.5744444444444	19.3752777777778
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.7447222222222	19.3386111111111
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.7911111111111	19.4033333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.9763888888889	20.0305555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.2055555555556	21.5688888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.7686111111111	21.3194444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.5958333333333	21.8558333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.665	21.7616666666667
Spitskop				RSA	Northern Cape	Dorp	Kop	-30.7113888888889	22.4163888888889
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.2780555555556	29.7438888888889
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.5330555555556	29.6919444444444
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.1755555555556	30.0211111111111
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.2733333333333	30.4288888888889
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.0233333333333	30.8680555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.2872222222222	17.7472222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.3761111111111	18.2391666666667
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.1194444444444	18.8613888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.4036111111111	19.3127777777778
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.0930555555556	19.5763888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.1227777777778	22.9597222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.3566666666667	22.5955555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.6011111111111	22.8333333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.0819444444444	23.0908333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.8577777777778	23.875
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.2436111111111	24.4383333333333
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.6766666666667	24.0622222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-29.6572222222222	24.27
Spitskop				RSA	Free State	Dorp	Kop	-29.5930555555556	24.5769444444444
Spitskop				RSA	Free State	Dorp	Kop	-29.9336111111111	24.7297222222222
Spitskop				RSA	Free State	Dorp	Kop	-29.8383333333333	24.905
Spitskop				RSA	Free State	Dorp	Kop	-29.9255555555556	24.9088888888889
Spitskop				RSA	Free State	Dorp	Kop	-29.1066666666667	25.2475
Spitskop				RSA	Free State	Dorp	Kop	-29.4038888888889	25.3677777777778
Spitskop				RSA	Free State	Dorp	Kop	-29.4938888888889	25.9636111111111
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-27.6177777777778	29.7761111111111
Spitskop				RSA	Mpumalanga	Dorp	Kop	-27.1094444444444	30.2163888888889
Spitskop				RSA	Mpumalanga	Dorp	Kop	-27.33	30.0680555555556
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-27.7763888888889	30.5955555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-28.9825	19.6469444444444
Spitskop				RSA	Northern Cape	Dorp	Kop	-28.1377777777778	20.1763888888889
Spitskop				RSA	Northern Cape	Dorp	Kop	-28.3677777777778	21.1697222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-28.6605555555556	21.6527777777778
Spitskop				RSA	Northern Cape	Dorp	Kop	-28.8936111111111	22.7547222222222
Spitskop				RSA	Northern Cape	Dorp	Kop	-28.1680555555556	24.4755555555556
Spitskop				RSA	Northern Cape	Dorp	Kop	-28.6727777777778	24.5219444444444
Spitskop				RSA	Free State	Dorp	Kop	-28.7672222222222	24.9877777777778
Spitskop				RSA	Free State	Dorp	Kop	-28.4858333333333	25.3513888888889
Spitskop				RSA	Free State	Dorp	Kop	-28.7033333333333	25.3152777777778
Spitskop				RSA	Free State	Dorp	Kop	-28.6375	25.6552777777778
Spitskop				RSA	Free State	Dorp	Kop	-28.9183333333333	26.4252777777778
Spitskop				RSA	Free State	Dorp	Kop	-28.6816666666667	26.5086111111111
Spitskop				RSA	Free State	Dorp	Kop	-28.8263888888889	26.7041666666667
Spitskop				RSA	Free State	Dorp	Kop	-28.4361111111111	27.8116666666667
Spitskop				RSA	Free State	Dorp	Kop	-28.5672222222222	27.4522222222222
Spitskop				RSA	Free State	Dorp	Kop	-28.6913888888889	27.8705555555556
Spitskop				RSA	Free State	Dorp	Kop	-28.8044444444444	27.6641666666667
Spitskop				RSA	Free State	Dorp	Kop	-28.3466666666667	28.4155555555556
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.1608333333333	29.8066666666667
Spitskop				RSA	KwaZulu-Natal	Dorp	Kop	-28.4055555555556	29.6805555555556
Spitskop				RSA	Limpopo	Dorp	Kop	-24.8625	30.4386111111111
Spitskop				RSA	North West	Dorp	Kop	-25.8491666666667	23.5583333333333
Spitskop				RSA	North West	Dorp	Kop	-25.0402777777778	25.9786111111111
Spitskop				RSA	North West	Dorp	Kop	-25.5363888888889	26.7877777777778
Spitskop				RSA	North West	Dorp	Kop	-25.8069444444444	26.6305555555556
Spitskop				RSA	North West	Dorp	Kop	-25.3119444444444	27.5063888888889
Spitskop				RSA	North West	Dorp	Kop	-25.6377777777778	27.1377777777778
Spitskop				RSA	North West	Dorp	Kop	-25.5794444444444	27.1227777777778
Spitskop				RSA	Gauteng	Dorp	Kop	-25.9272222222222	28.4713888888889
Spitskop				RSA	Gauteng	Dorp	Kop	-25.8794444444444	28.9377777777778
Spitskop				RSA	Mpumalanga	Dorp	Kop	-25.2027777777778	30.3338888888889
Spitskop				RSA	Mpumalanga	Dorp	Kop	-25.1672222222222	30.8158333333333
Spitskop				RSA	Mpumalanga	Dorp	Kop	-25.4780555555556	30.7736111111111
Spitskop				RSA	Mpumalanga	Dorp	Kop	-25.6497222222222	30.5705555555556
Spitskop				RSA	Mpumalanga	Dorp	Dock	-25.5136111111111	30.7763888888889
Spitskop				RSA	North West	Dorp	Kop	-26.6505555555556	24.8913888888889
Spitskop				RSA	North West	Dorp	Kop	-26.6477777777778	26.4688888888889
Spitskop				RSA	North West	Dorp	Kop	-26.7152777777778	26.9975
Spitskop				RSA	North West	Dorp	Kop	-26.8886111111111	27.1008333333333
Spitskop				RSA	North West	Dorp	Kop	-26.8163888888889	27.2572222222222
Spitskop				RSA	Mpumalanga	Dorp	Kop	-26.7472222222222	30.3144444444444
Spitskop				RSA	Free State	Dorp	Kop	-27.5019444444444	27.5144444444444
Spitskop				RSA	Free State	Dorp	Kop	-27.4188888888889	28.0083333333333
Spitskop				RSA	Free State	Dorp	Kop	-27.7013888888889	29.2769444444444
Spitskop				RSA	Free State	Dorp	Kop	-27.9063888888889	29.2297222222222
Spitskop				RSA	Limpopo	Dorp	Kop	-23.0516666666667	29.5486111111111
Spitskop				RSA	Limpopo	Dorp	Kop	-23.9616666666667	30.6038888888889
Spitskop				RSA	North West	Dorp	Kop	-24.8672222222222	26.6652777777778
Spitskop				RSA	Limpopo	Dorp	Kop	-24.8613888888889	27.4338888888889
Spitskop				RSA	Limpopo	Dorp	Kop	-24.3936111111111	30.3730555555556
Spoegrivier				RSA	Northern Cape	Nedersetting	Mouth	-30.4722222222222	17.3611111111111
Spoegrivier				RSA	Northern Cape	Nedersetting	Area	-30.3494444444444	17.7566666666667
Springbok				RSA	Mpumalanga	Dorp	Town	-26.0530555555556	29.3333333333333
Springbok				RSA	Northern Cape	Dorp	Post Office	-29.6661111111111	17.8833333333333
Springfield				RSA	Gauteng	Voorstad		-26.5133333333333	28.3752777777778
Springfield				RSA	KwaZulu-Natal	Voorstad	Town	-29.8205555555556	30.995
Springfontein				RSA	Free State	Dorp	Town	-29.4275	26.9052777777778
Springfontein				RSA	Free State	Dorp	Urban Area	-30.2625	25.7033333333333
Springfontein				RSA	Free State	Dorp	Station	-30.2666666666667	25.7077777777778
Springs				RSA	Gauteng	Dorp	Station	-26.2494444444444	28.4380555555556
Springs				RSA	Gauteng	Dorp	Urban Area	-26.2430555555556	28.4316666666667
Springs				RSA	Gauteng	Dorp	Station	-26.2505555555556	28.4383333333333
Spruitview				RSA	Gauteng	Township	Town	-26.3211111111111	28.1830555555556
St. Helenabaai				RSA		Dorp	Bay	-32.7613888888889	18.0972222222222
St. Lucia Estuary				RSA	KwaZulu-Natal	Dorp	Town	-28.3769444444444	32.4141666666667
St. Lucia Estuary				RSA	KwaZulu-Natal	Dorp	Mouth	-28.3819444444444	32.425
St. Mark's				RSA	Eastern Cape	Dorp	Station	-32.0111111111111	27.3677777777778
St. Mark's				RSA	Eastern Cape	Dorp	Town	-32.0172222222222	27.38
St. Mark's				RSA	Eastern Cape	Dorp	Area	-31.9936111111111	27.4319444444444
St. Matthews				RSA	KwaZulu-Natal	Sendingplek	Town	-27.9480555555556	30.6161111111111
St. Matthews				RSA	Eastern Cape	Sendingplek	Group of huts	-30.6677777777778	28.6727777777778
Stafford				RSA	Free State	Voorstad	Area	-29.075	26.1061111111111
Standerton				RSA	Mpumalanga	Dorp	Town	-26.9433333333333	29.2436111111111
Standerton				RSA	Mpumalanga	Dorp	Station	-26.9536111111111	29.2355555555556
Stanford				RSA	Western Cape	Dorp	Urban Area	-34.4419444444444	19.4555555555556
Stanger				RSA	KwaZulu-Natal	Dorp	Urban Area	-29.3325	31.2888888888889
Stanger				RSA	KwaZulu-Natal	Dorp	Station	-29.3425	31.2952777777778
Steeledale				RSA	Gauteng	Voorstad	Town	-26.2441666666667	28.0988888888889
Steinkopf				RSA	Northern Cape	Dorp	Town	-29.2625	17.7333333333333
Stella				RSA	North West	Dorp	Town	-26.5530555555556	24.8686111111111
Stellenbosch				RSA	Western Cape	Dorp	Urban Area	-33.9344444444444	18.8691666666667
Stellenbosch				RSA	Western Cape	Dorp	Station	-33.9386111111111	18.8505555555556
Sterkspruit				RSA	Mpumalanga	Dorp	Mouth	-26.9	29.8541666666667
Sterkspruit				RSA	Mpumalanga	Dorp	Mouth	-26.6772222222222	30.125
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Mouth	-27.5894444444444	30.5483333333333
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Mouth	-28.8286111111111	29.5494444444444
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Non Perennial	-28.9386111111111	29.8658333333333
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Mouth	-28.805	29.96
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Perennial	-29.2908333333333	30.4597222222222
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Perennial	-29.2441666666667	30.5183333333333
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Perennial	-29.3891666666667	30.5194444444444
Sterkspruit				RSA	KwaZulu-Natal	Dorp	Mouth	-29.8522222222222	30.7208333333333
Sterkspruit				RSA	Free State	Dorp	Mouth	-30.4902777777778	27.3113888888889
Sterkspruit				RSA	Eastern Cape	Dorp	Town	-30.5263888888889	27.3705555555556
Sterkspruit				RSA	Eastern Cape	Dorp	Mouth	-30.8736111111111	27.7938888888889
Sterkspruit				RSA	Mpumalanga	Dorp	Mouth	-25.1011111111111	30.4463888888889
Sterkspruit				RSA	Mpumalanga	Dorp	Perennial	-25.3888888888889	30.5166666666667
Sterkspruit				RSA	Mpumalanga	Dorp	Non Perennial	-25.3897222222222	30.8488888888889
Sterkspruit				RSA	Mpumalanga	Dorp	Non Perennial	-25.9513888888889	30.7147222222222
Sterkspruit				RSA	Mpumalanga	Dorp	Non Perennial	-25.6075	31.6030555555556
Sterkstroom				RSA	Limpopo	Dorp	Perennial	-24.27	27.9391666666667
Sterkstroom				RSA	North West	Dorp	Perennial	-25.6602777777778	26.5347222222222
Sterkstroom				RSA	North West	Dorp	Perennial	-25.4877777777778	27.5808333333333
Sterkstroom				RSA	KwaZulu-Natal	Dorp	Mouth	-27.8186111111111	30.9386111111111
Sterkstroom				RSA	KwaZulu-Natal	Dorp	Perennial	-28.1202777777778	30.2405555555556
Sterkstroom				RSA	Eastern Cape	Dorp	Urban Area	-31.5572222222222	26.5533333333333
Sterkstroom				RSA	Eastern Cape	Dorp	Station	-31.5663888888889	26.5502777777778
Sterkstroom				RSA	Western Cape	Dorp	Single Non Perennial	-33.1722222222222	19.1797222222222
Steynsburg				RSA	Eastern Cape	Dorp	Town	-31.2944444444444	25.8238888888889
Steynsburg				RSA	Eastern Cape	Dorp	Station	-31.2919444444444	25.825
Steynsburg				RSA	Western Cape	Dorp	Urban Area	-33.1583333333333	18.6597222222222
Steynsdorp				RSA	Mpumalanga	Dorp	Town	-26.1177777777778	30.9822222222222
Steynsrus				RSA	Free State	Dorp	Urban Area	-27.9513888888889	27.5630555555556
Steynsrus				RSA	Free State	Dorp	Station	-27.9344444444444	27.5830555555556
Steynsrus				RSA	Northern Cape	Dorp	Area	-28.695	22.3666666666667
Steytlerville				RSA	Eastern Cape	Dorp	Town	-33.33	24.3444444444444
Stilbaai				RSA		Dorp	Bay	-29.2361111111111	16.8544444444444
Stilbaai				RSA		Dorp	Bay	-30.1361111111111	17.1977777777778
Stilbaai				RSA		Dorp	Bay	-34.4491666666667	20.8694444444444
Stilbaai				RSA	Western Cape	Dorp	Urban Area	-34.3683333333333	21.4111111111111
Stilbaai				RSA		Dorp	Bay	-34.3794444444444	21.4227777777778
Stilbaai				RSA	Western Cape	Dorp	Bay	-34.0991666666667	23.3211111111111
Stilfontein				RSA	North West	Dorp	Group of huts	-26.8477777777778	26.7458333333333
Stilfontein				RSA	North West	Dorp	Area	-26.8355555555556	26.7655555555556
Stirling				RSA	Eastern Cape	Voorstad	Urban Area	-32.99	27.93
Stoffberg				RSA	Mpumalanga	Dorp	Town	-25.4211111111111	29.8327777777778
Stoffberg				RSA	Mpumalanga	Dorp	Station	-25.4225	29.8319444444444
Stompneusbaai				RSA	Northern Cape	Dorp	Bay	-29.6313888888889	17.035
Stompneusbaai				RSA	Western Cape	Dorp	Town	-32.7241666666667	17.9758333333333
Stompneusbaai				RSA		Dorp	Bay	-32.7158333333333	17.9877777777778
Stormsvlei				RSA	Western Cape	Dorp	Town	-34.0847222222222	20.0961111111111
Strand				RSA	Western Cape	Dorp	Urban Area	-34.1055555555556	18.8305555555556
Strand				RSA	Western Cape	Dorp	Station	-34.1161111111111	18.8333333333333
Strandfontein				RSA	Northern Cape	Voorstad	Sandy Area	-30.5569444444444	17.4166666666667
Strandfontein				RSA	Northern Cape	Voorstad	Sandy Area	-30.9772222222222	17.6633333333333
Strandfontein				RSA	Western Cape	Voorstad	Town	-31.7555555555556	18.2272222222222
Strandfontein				RSA	Western Cape	Voorstad	Urban Area	-34.0711111111111	18.5447222222222
Strathavon				RSA	Gauteng	Voorstad	Town	-26.095	28.07
Strubenvale				RSA	Gauteng	Voorstad	Station	-26.2494444444444	28.4702777777778
Strubenvale				RSA	Gauteng	Voorstad	Town	-26.2530555555556	28.4708333333333
Struisbaai				RSA		Dorp	Bay	-34.7430555555556	20.0927777777778
Struisbaai				RSA	Western Cape	Dorp	Urban Area	-34.8044444444444	20.0575
Strydenburg				RSA	Northern Cape	Dorp	Urban Area	-29.9408333333333	23.6791666666667
Strydomsdrif				RSA	Limpopo	Dorp	Non Perennial	-23.2358333333333	27.9919444444444
Stutterheim				RSA	Eastern Cape	Dorp	Town	-32.5702777777778	27.4261111111111
Stutterheim				RSA	Eastern Cape	Dorp	Station	-32.5630555555556	27.435
Sultanaoord				RSA	Northern Cape	Dorp	Area	-28.4136111111111	21.4516666666667
Summerfields	Change of name from Crystal Park Ext 17			RSA	Gauteng	Gebied-Dorp	Town	-26.116198	28.365895
Sunnyside				RSA	Gauteng	Voorstad	Town	-25.7575	28.2122222222222
Sunnyside				RSA	Free State	Voorstad	Town	-26.9108333333333	27.47
Sunnyside				RSA	KwaZulu-Natal	Voorstad	Town	-29.6063888888889	30.3222222222222
Sunnyside				RSA	Western Cape	Voorstad	Urban Area	-33.9691666666667	18.5161111111111
Sunnyside				RSA	Eastern Cape	Voorstad	Station	-33.8866666666667	25.1863888888889
Sunnyside				RSA	Eastern Cape	Voorstad	Area	-33.8875	25.2019444444444
Sutherland				RSA	Northern Cape	Dorp	Urban Area	-32.3938888888889	20.6611111111111
Suurbraak				RSA	Western Cape	Dorp	Urban Area	-34.0061111111111	20.6538888888889
Swartbosleegte				RSA	Northern Cape	Nedersetting	Non Perennial	-30.2105555555556	20.4788888888889
Swartbosleegte				RSA	Northern Cape	Nedersetting	Dry Water Course	-30.61	20.8030555555556
Swartkops				RSA	Eastern Cape	Dorp	Station	-33.8680555555556	25.6011111111111
Swartkops				RSA	Eastern Cape	Dorp	Urban Area	-33.8644444444444	25.6016666666667
Swartruggens				RSA	North West	Dorp	Urban Area	-25.64	26.6775
Swartruggens				RSA	North West	Dorp	Mountain Range	-25.6972222222222	26.8980555555556
Swartruggens				RSA	Western Cape	Dorp	Mountain	-32.7113888888889	19.5505555555556
Swartruggens				RSA	Western Cape	Dorp	Mountain	-32.8605555555556	19.6152777777778
Swartwater				RSA	Limpopo	Dorp	Town	-22.855	28.2030555555556
Swartwater				RSA	Mpumalanga	Dorp	Mouth	-26.3505555555556	30.8083333333333
Swartwater				RSA	Mpumalanga	Dorp	Mouth	-26.5969444444444	30.1861111111111
Swartwater				RSA	Free State	Dorp	Mouth	-27.8113888888889	29.6538888888889
Swartwater				RSA	Mpumalanga	Dorp	Mouth	-27.0991666666667	30.8713888888889
Sweet Waters				RSA	KwaZulu-Natal	Nedersetting	Station	-29.5955555555556	30.3008333333333
Sweet Waters				RSA	KwaZulu-Natal	Nedersetting	Group of huts	-29.5977777777778	30.2711111111111
Swellendam				RSA	Western Cape	Dorp	Urban Area	-34.0211111111111	20.4419444444444
Swellendam				RSA	Western Cape	Dorp	Station	-34.0294444444444	20.4444444444444
Sydenham				RSA	Gauteng	Voorstad	Town	-26.1544444444444	28.0947222222222
Sydenham				RSA	KwaZulu-Natal	Voorstad	Town	-29.8283333333333	30.9944444444444
Sydenham				RSA	Eastern Cape	Voorstad	Station	-33.9238888888889	25.6044444444444
Sydney On Vaal				RSA	Northern Cape	Dorp	Town	-28.4461111111111	24.3161111111111
Syferbult				RSA	North West	Dorp	Station	-26.005	27.3283333333333
Tabankulu				RSA	Eastern Cape	Dorp	Town	-30.9594444444444	29.3033333333333
Tafamasi				RSA	KwaZulu-Natal	Nedersetting	Area	-29.5333333333333	30.8572222222222
Talana				RSA	KwaZulu-Natal	Dorp	Kop	-28.1505555555556	30.2616666666667
Talana				RSA	KwaZulu-Natal	Dorp	Station	-28.1691666666667	30.2552777777778
Taleni				RSA	KwaZulu-Natal	Nedersetting	Non Perennial	-27.7669444444444	32.1633333333333
Taleni				RSA	Eastern Cape	Nedersetting	Kop	-30.7252777777778	28.7594444444444
Taleni				RSA	Eastern Cape	Nedersetting	Group of huts	-30.9977777777778	29.1983333333333
Taleni				RSA	Eastern Cape	Nedersetting	Group of huts	-30.9183333333333	29.6705555555556
Taleni				RSA	KwaZulu-Natal	Nedersetting	Area	-30.5330555555556	30.1675
